afterTaxInterestRate,taxRate,netValuePerShare,revenuePerShare,currentRatio,quickRatio,totalDebtToNetWorth,accountsReceivablesTurnover,averageCollectionDays,inventoryTurnover,fixedAssetsTurnover,netWorthTurnover,revenuePerPerson,operatingProfitPerPerson,allocationRatePerPerson,cashToTotalAssets,quickAssetsToCurrentLiab,cashToCurrentLiab,operatingFundsToLiab,inventoryToWorkingCap,inventoryToCurrentLiab,workingCapitalToEquity,longTermLiabToCurrentAssets,totalIncomeToTotalExpense,totalExpenseToAssets,currentAssetsTurnover,quickAssetTurnover,cashTurnover,cashFlowToSales,fixedAssetsToTotalAssets,currentLiabToTotalLiab,cashFlowToLiab,cashFlowToAssets,cashFlowToEquity,currentLiabToCurrentAssets,liabAssetFlag,netIncomeToTotalAssets,noCreditInterval,grossProfitToSales,liabToEquity,degreeFinLeverage,interestCoverageRatio,equityToLiab,default
0.781617975,0.228565644,0.181956091,0.045994222,0.012517278,0.011997699,0.006639674,0.000424051,0.01491779,0.000680029,0.001117347,0.044193548,0.055394151,0.402670677,0.006386864,0.051117589,0.012082805,0.002486682,0.349376142,0.277018424,0.001476578,0.739244641,0.001733102,0.002311258,0.031266878,0.000141793,0.000147248,2840000000.0,0.671580006,0.09039687,0.826509408,0.462924087,0.59991674,0.317451386,0.023396223,0,0.810831974,0.624105528,0.604319197,0.279594546,0.027027601,0.566079681,0.029934153,0
0.781597483,0.0,0.161181577,0.014413842,0.012766263,0.008056275,0.00491159,0.001128098,0.005601643,9190000000.0,0.000938814,0.030967742,0.007884494,0.391363832,0.001255749,0.234546315,0.009340487,0.011434298,0.304957249,0.277236293,0.009196516,0.738680159,0.0,0.002253929,0.041222455,0.000272226,0.000209095,0.000234978,0.671571679,0.069335808,0.989949704,0.459079804,0.443710045,0.314451583,0.022944634,0,0.801735472,0.62388195,0.61249533,0.278341334,0.026522187,0.563438013,0.036680343,0
0.782078607,0.264500456,0.187686992,0.008999198,0.052349291,0.044839155,0.00064655,0.000850131,0.007437547,3520000000.0,7490000000.0,0.015645161,0.010164064,0.407385631,0.017007226,0.260377141,0.04515054,0.062094582,0.498153419,0.277054008,0.018919824,0.738483235,0.0,0.002593917,0.02086493,0.000446416,0.000406194,0.000508766,0.671618092,0.373615411,0.911769185,0.492609305,0.682726116,0.31760718,0.00546724,0,0.840414748,0.624745379,0.640119099,0.275248261,0.026792422,0.565164424,0.180966697,0
0.781638045,0.233626885,0.189203995,0.07107098,0.011157531,0.00905442,0.008154369,0.003059661,0.00206646,0.000273808,0.002443488,0.060806452,0.018242439,0.39588657,0.000980251,0.49647515,0.00914217,0.018571169,0.347077132,0.277181484,0.005556043,0.740198027,0.0,0.002515811,0.016877414,0.000130733,0.000114313,0.000220931,0.671602596,0.052683109,0.964915656,0.475333813,0.593657182,0.330099102,0.026208729,0,0.824198247,0.624143759,0.600991865,0.280692646,0.026796061,0.565181671,0.026335082,0
0.781369834,0.0,0.17791075,0.01810427,0.007656762,0.006784889,0.014835992,0.001154474,0.00547441,0.000195277,5370000000.0,0.02483871,0.020707078,0.381345967,0.063516087,0.162561277,0.006759794,0.012302233,0.349561112,0.277276379,0.002671729,0.733779139,0.043495332,0.001885269,0.007749215,0.000208913,0.000194338,0.000323633,0.67157235,0.672250092,0.35521206,0.459279181,0.617219436,0.314574568,0.037866856,0,0.780294467,0.623628356,0.589264865,0.285538768,0.026707194,0.564723488,0.019147483,0
0.781563939,0.0,0.16842948,0.074262293,0.007065189,0.004991971,0.026320685,0.001105779,0.005723752,0.000565003,0.000723968,0.086129032,0.077799157,0.394134009,0.013819222,0.340550245,0.006940532,0.008020383,0.333783627,0.277091628,0.000678933,0.737727195,0.0,0.002225728,0.009795806,0.000181465,0.000188762,0.000200005,0.67160499,0.13197258,0.98155492,0.467681322,0.516073326,0.340518433,0.04093077,0,0.795701261,0.624375026,0.595146265,0.293867386,0.051601007,0.569991383,0.015277146,0
0.781476781,0.0,0.154017951,0.015896063,0.003863326,0.001114803,0.023481885,0.00149331,0.004232827,2790000000.0,5670000000.0,0.031612903,0.011856117,0.393466905,0.028055033,0.026044934,0.001100233,0.000881685,0.343654254,0.276273258,0.007489831,0.725075326,0.019561243,0.002159798,0.020707287,0.000206278,6060000000.0,4380000000.0,0.671579686,0.614006661,0.699262352,0.459958644,0.585197522,0.316451845,0.072608878,0,0.787438612,0.621895151,0.60485129,0.291808556,0.025225781,0.580666476,0.015883655,0
0.781358886,0.0,0.147654966,0.009180695,0.019664837,0.011315842,0.004904294,0.001497367,0.004225996,3920000000.0,0.000450873,0.029354839,0.009785115,0.382951539,0.002433539,0.159571104,0.013040724,0.010228999,0.329889011,0.277221622,0.017447714,0.742252811,0.001911614,0.002139841,0.054901101,0.000311588,0.000216514,0.000156437,0.671603644,0.11065109,0.749657398,0.469363879,0.528159577,0.320498993,0.014913242,0,0.766986555,0.623944655,0.602165035,0.278335896,0.026786828,0.565137672,0.036719697,0
0.781597483,0.357019941,0.192195862,0.032397114,0.015402136,0.012876067,0.004273247,0.000462601,0.01367706,0.000129739,0.000346476,0.030806452,0.023054213,0.396282309,0.008653576,0.097952146,0.013089944,0.005645957,0.358600292,0.277104533,0.00632205,0.739487963,0.000948268,0.00230387,0.031428185,0.000216403,0.000194876,7780000000.0,0.671567428,0.206204846,0.914154958,0.457161524,0.620146665,0.313479417,0.01904281,0,0.809549216,0.624077158,0.608427668,0.277878039,0.026891336,0.565594709,0.040513461,0
0.781857273,0.104666464,0.248493532,0.042455042,0.017677948,0.01616433,0.005857248,0.000773031,0.00817874,0.000189353,0.000470542,0.025967742,0.017710735,0.406198413,0.005687036,0.274859928,0.01633606,0.024797524,0.356761196,0.277037962,0.003815952,0.738618877,0.010019235,0.002746776,0.01375658,0.000250773,0.000245774,0.000342757,0.671577157,0.112348893,0.472121755,0.460378096,0.625282881,0.315337952,0.016594733,0,0.83758367,0.625053728,0.615261317,0.279027259,0.026803655,0.565217296,0.03250595,0
0.781625133,0.0,0.19143736,0.030264531,0.006520416,0.006709404,0.004416418,0.000724336,0.008736343,0.013815918,0.00094184,0.029193548,0.046352247,0.394269691,0.006546905,0.133779934,0.006642086,0.008024541,0.356000565,0.276989258,4330000000.0,0.732365312,0.003960397,0.002368374,0.013969117,883000000.0,9830000000.0,0.000113652,0.671599646,0.072542843,0.858808055,0.470133971,0.613127989,0.320333529,0.044222675,0,0.807268924,0.6237986,0.599818501,0.277982037,0.026843586,0.565396574,0.039559362,0
0.781639308,0.059925094,0.188066242,0.045479982,0.006518544,0.004897771,0.015798065,0.000894768,0.007070366,0.000222218,9300000000.0,0.04516129,0.006030874,0.393421677,0.008483432,0.035334517,0.005160932,0.00208169,0.343022068,0.278262121,0.003861527,0.73275601,0.032221484,0.002294695,0.025445372,0.000106667,8980000000.0,3470000000.0,0.671547403,0.623968061,0.450052476,0.454802896,0.578927785,0.306252757,0.044233572,0,0.805592393,0.623447032,0.608616402,0.286236501,0.027096881,0.56628905,0.018609122,0
0.781680712,0.0,0.190889554,0.034847316,0.011536937,0.006783017,0.003167091,0.00236373,0.002675297,0.000142923,0.000329833,0.034193548,0.020519072,0.394495828,0.007611751,0.021603014,0.006791182,0.002305811,0.365638439,0.277411781,0.012602539,0.734134017,0.001860769,0.002669258,0.012837251,6380000000.0,3880000000.0,1440000000.0,0.671572363,0.243427982,0.599610542,0.459316422,0.627678295,0.314582364,0.0253591,0,0.82897386,0.624658125,0.599504616,0.277075789,0.026797145,0.56518679,0.050658995,0
0.781572501,0.557849985,0.168008091,0.012916497,0.038124686,0.031867641,0.000992167,0.000752742,0.008408442,9820000000.0,0.000165673,0.022096774,0.006591954,0.393206847,0.004943077,0.315046479,0.03254228,0.058583207,0.421073311,0.277063848,0.014752574,0.737960598,0.0,0.00223506,0.02981322,0.000197969,0.000180197,0.000303662,0.671595092,0.339293914,0.837826732,0.483412796,0.648633961,0.317741842,0.00760348,0,0.796838448,0.625171756,0.606654906,0.275498948,0.026792014,0.565162482,0.128621434,0
0.781826537,0.205688835,0.203952636,0.008046342,0.08052081,0.074970648,0.000425866,0.000377385,0.016734908,0.00011216,0.000203498,0.013387097,0.007223536,0.396723276,0.004524376,0.520398912,0.076032859,0.178392629,0.408985837,0.277005872,0.011912694,0.739094333,0.0,0.002556866,0.008535882,0.000663921,0.000660574,0.001400908,0.671570357,0.101491292,0.863605368,0.45787738,0.602155434,0.314474738,0.003455775,0,0.812291066,0.60436366,0.611700623,0.275088021,0.026791157,0.565158396,0.248229596,0
0.781757624,0.206397409,0.188656188,0.043165903,0.009796537,0.005986373,0.006760959,0.000825784,0.007664687,5980000000.0,0.000458438,0.042903226,0.019708297,0.402376699,0.005966304,0.014747468,0.006114849,0.000605862,0.341524341,0.277470682,0.009858424,0.737043858,0.0,0.002478391,0.032854173,0.00016074,0.000104772,986000000.0,0.671568843,0.197552503,0.971674157,0.457927033,0.568145644,0.313482052,0.029779573,0,0.843738307,0.623741906,0.614034138,0.279682168,0.0268016,0.565207703,0.029588937,0
0.781593834,0.347403583,0.17626733,0.027632833,0.007780319,0.004266445,0.005999508,0.001876782,0.003367817,0.000103562,0.000125579,0.033387097,0.013225034,0.394247077,0.013083807,0.033885995,0.004663383,0.002271113,0.350703903,0.277859388,0.008401327,0.733342721,0.013041405,0.002277245,0.022992723,880000000.0,5480000000.0,2710000000.0,0.671557074,0.539786284,0.632053098,0.453956898,0.602990446,0.31076001,0.037282722,0,0.802313083,0.623536708,0.603963377,0.279129958,0.027457769,0.567107459,0.031991744,0
0.781601132,0.285453993,0.185369348,0.059666954,0.0102034,0.009239701,0.006567632,0.000892739,0.007082321,0.000323678,0.000745907,0.05516129,0.052488874,0.398362769,0.009007737,0.169679151,0.009293928,0.007716294,0.334307334,0.27709783,0.002702324,0.736974248,0.002258274,0.002281903,0.041959499,9680000000.0,9580000000.0,769000000.0,0.671574742,0.165291317,0.890844015,0.460705311,0.539030526,0.315685331,0.028616317,0,0.808711413,0.623897393,0.603894244,0.279542258,0.027028148,0.566081422,0.030146087,0
0.781340641,0.0,0.159875269,0.013839103,0.023458273,0.016202384,0.002384665,0.001268096,0.004985121,4550000000.0,0.001951008,0.025322581,0.009320976,0.386501888,0.000428049,0.284120861,0.016931694,0.023225619,0.348577834,0.277165399,0.017195256,0.740419711,0.0,0.002114452,0.065998444,0.000242078,0.000184051,0.000234989,0.671580247,0.024222544,0.971316273,0.464261035,0.580854335,0.316032168,0.012483837,0,0.751323935,0.623916838,0.609927923,0.276508434,0.026791063,0.565157947,0.063212213,0
0.781650817,0.085737423,0.177531499,0.01196364,0.013504482,0.002481013,0.00504473,0.002688363,0.002351665,4660000000.0,8930000000.0,0.019193548,0.015645609,0.393579973,0.022108986,0.005999868,0.002869045,0.001089039,0.3429118,0.277688129,0.027802434,0.73394469,0.004615302,0.002524944,0.005773546,0.00012929,2350000000.0,1060000000.0,0.671571618,0.347393836,0.249387912,0.459155775,0.572347173,0.31449448,0.021701937,0,0.805924126,0.621534338,0.599990561,0.278437876,0.026809449,0.565244135,0.036000633,0
0.781618115,0.226136249,0.18979394,0.031368634,0.011999963,0.006952702,0.007706618,0.000468688,0.013482369,5160000000.0,0.000425152,0.030322581,0.022187624,0.396678049,0.006753692,0.029008831,0.008274231,0.001398123,0.338493293,0.277294115,0.009969909,0.73918854,0.004155572,0.002303869,0.021778254,0.000255627,0.000184735,2880000000.0,0.671562359,0.133959942,0.76797655,0.456839243,0.555094843,0.312338036,0.024393335,0,0.805371881,0.623931964,0.607018829,0.280368085,0.026901213,0.565633668,0.027254148,0
0.781714256,0.107804434,0.192069445,0.017242162,0.01784893,0.012786857,0.003905744,0.000572165,0.011067514,7830000000.0,7260000000.0,0.020483871,0.00606025,0.395479523,0.011128482,0.096813551,0.014537245,0.012267763,0.372179123,0.277119909,0.00889917,0.736130703,0.013709286,0.002348776,0.02497443,0.000207099,0.000178745,0.000140384,0.671606667,0.552438796,0.432785609,0.467943861,0.656563266,0.318654039,0.016435677,0,0.813322511,0.62283032,0.619395547,0.277611863,0.026872275,0.565517613,0.043263865,0
0.781774326,0.271586193,0.232227888,0.044028011,0.004522295,0.004382479,0.00585816,0.000878537,0.007197599,19100000.0,8470000000.0,0.028870968,0.009837992,0.399493453,0.017644977,0.039158922,0.004661053,0.002183771,0.358221125,0.27697486,0.0,0.730604485,0.011748934,0.002352112,0.043304464,8150000000.0,9150000000.0,409000000.0,0.67156811,0.749697801,0.773942463,0.458138195,0.630785382,0.313771675,0.06265688,0,0.826921573,0.623684397,0.629466549,0.279027304,0.026797452,0.565188235,0.032505721,0
0.781602396,0.284036846,0.225443513,0.084456343,0.012443019,0.007391885,0.004257744,0.001150416,0.005496612,908000000.0,0.000843495,0.046612903,0.065531777,0.40094073,0.010000755,0.073301926,0.007420645,0.003914979,0.369435137,0.277372232,0.013316468,0.737525424,0.0,0.002327601,0.022328867,0.000101204,6280000000.0,3340000000.0,0.671579147,0.146143888,0.990216394,0.464467663,0.6534938,0.317228138,0.023534623,0,0.80871324,0.62383728,0.600500356,0.277867026,0.026795577,0.565179384,0.040618148,0
0.781494185,0.0,0.168008091,0.022172815,0.007531334,0.005426788,0.009354453,0.000395646,0.015994569,0.000100313,0.000260235,0.032419355,0.026291438,0.390730648,0.012572923,0.020723768,0.006272953,0.000754154,0.34063482,0.277413642,0.003604914,0.734693208,0.001091746,0.002154306,0.025646915,0.000219662,0.000192272,2110000000.0,0.671577279,0.204713076,0.925471019,0.460350844,0.564502821,0.315758072,0.038477101,0,0.784586073,0.623775634,0.600832242,0.281562889,0.026084334,0.554980611,0.024298653,0
0.781165342,0.0,0.15570351,0.010178925,0.003976899,0.001503455,0.01316627,0.0008339,0.00758015,3630000000.0,469000000.0,0.021451613,0.007984372,0.385393817,0.020736473,0.017315886,0.001494092,0.000696825,0.342889817,0.276304269,0.006766471,0.72818857,0.010372918,0.001983579,0.035975408,0.000201411,7810000000.0,3290000000.0,0.671561583,0.595359423,0.715686183,0.458208348,0.577214205,0.312911582,0.070674351,0,0.744052503,0.622784264,0.592808356,0.284327824,0.026683522,0.564586969,0.020266701,0
0.781361272,0.0,0.227803295,0.014565089,0.008623374,0.006749954,0.004783921,0.000596512,0.010595303,0.000136617,4540000000.0,0.014677419,0.016018683,0.392777187,0.043223948,0.087666459,0.007211695,0.009959615,0.352679437,0.277263885,0.004000139,0.733043719,0.027329731,0.002046673,0.025722458,0.000220969,0.000194546,0.000246205,0.671538563,0.419218828,0.422667998,0.455424136,0.604615857,0.312356432,0.033733287,0,0.768341348,0.623554284,0.603744811,0.278248272,0.026745227,0.564929441,0.037370385,0
0.782024993,0.018929041,0.266823986,0.021840071,0.009755976,0.007847913,0.003218158,0.000685786,0.009223925,0.000182093,0.000295791,0.017419355,0.007576047,0.391567355,0.004079639,0.085243282,0.008931872,0.007414373,0.329844009,0.277101062,0.002482658,0.73377931,0.00164,0.003131867,0.006259055,0.000269273,0.000259558,0.000195931,0.671597947,0.102177966,0.730980081,0.463935837,0.5369381,0.31639023,0.029902036,0,0.829022891,0.624357281,0.602015269,0.277113305,0.026799903,0.565199756,0.050035367,0
0.781482957,0.0,0.147444271,0.015684317,0.01145207,0.007499186,0.005545372,0.000900855,0.007012301,6900000000.0,0.000275365,0.039032258,0.009811554,0.390447977,0.004478937,0.100483157,0.007564317,0.005395868,0.340391472,0.277340558,0.010388504,0.737095644,0.0,0.002171193,0.065700686,0.000123979,8610000000.0,5970000000.0,0.671551901,0.335279805,0.831617785,0.449226582,0.563619602,0.307906373,0.025544159,0,0.773350816,0.623776654,0.609929483,0.278800737,0.026791157,0.565158396,0.033730779,0
0.781667659,0.126227351,0.188024103,0.03694965,0.015880762,0.010507968,0.00696614,0.00077506,0.008161662,6940000000.0,0.000390353,0.040322581,0.01527841,0.398294928,0.005033703,0.14959477,0.011170647,0.010074574,0.338938975,0.277219112,0.01251025,0.740080412,0.008391513,0.002329655,0.037274118,0.000186142,0.000137887,0.000117109,0.671597297,0.183615642,0.576381882,0.467466643,0.557449275,0.321354726,0.018470741,0,0.817707217,0.623930653,0.613591154,0.279831473,0.026930037,0.565743687,0.029027769,0
0.781639589,0.0,0.153217311,0.013778605,0.017642379,0.014796871,0.003097785,0.001450702,0.004357498,0.00010509,0.000453142,0.033387097,0.020475008,0.400092716,0.00566683,0.497431007,0.014790416,0.033137615,0.386664124,0.277102804,0.007713888,0.739314082,0.0,0.002288316,0.051798276,0.000189839,0.000169133,0.000353771,0.671618024,0.169786474,0.986018409,0.486863442,0.679007966,0.324974078,0.016627946,0,0.813649991,0.624089471,0.615214145,0.277025922,0.026791157,0.565158396,0.051518833,0
0.78129264,0.0,0.165901142,0.0153062,0.008313859,0.000474743,0.017616429,0.003749505,0.00168647,822000000.0,0.00033059,0.024354839,0.157854384,0.334230343,0.053699348,0.002886894,0.000624577,7580000000.0,0.336390643,0.278624642,0.020200464,0.740207267,0.0,0.002012526,0.016800868,0.000695884,5850000000.0,585000000.0,0.671566473,0.073292512,0.991036773,0.458785465,0.537850856,0.313553479,0.034957077,0,0.774552357,0.62117062,0.592947371,0.287554866,0.026683753,0.564588332,0.017751196,0
0.781661905,0.111549752,0.18979394,0.081733896,0.011906359,0.011519838,0.006260316,0.000955637,0.006617795,0.001900412,0.001171059,0.07016129,0.050837948,0.401506072,0.005337349,0.207431027,0.011781852,0.010222322,0.331676588,0.276996878,0.000677017,0.738321653,0.001825384,0.0024263,0.039124783,7710000000.0,8480000000.0,7220000000.0,0.671550593,0.131606545,0.84396737,0.442287301,0.529410507,0.301888975,0.024581866,0,0.840926391,0.623995521,0.603266558,0.279319533,0.026809134,0.565242682,0.031102362,0
0.781587518,0.0,0.164931946,0.021794697,0.005531964,0.002554003,0.010172444,0.001197082,0.005286551,7490000000.0,0.000102127,0.032741935,0.013183908,0.394608896,0.017234168,0.037333907,0.002744125,0.001549545,0.343696164,0.273350707,0.00755182,0.731265458,0.008437129,0.002274031,0.014563453,0.000135912,691000000.0,3750000000.0,0.671576639,0.567898078,0.777287399,0.460189726,0.57993872,0.315667051,0.051766495,0,0.799703974,0.625140034,0.60033234,0.282156148,0.028714371,0.568410366,0.023182193,0
0.781640571,0.251138779,0.192870086,0.094136153,0.011246767,0.005001329,0.009895221,0.001091577,0.005798042,8370000000.0,0.010370071,0.073870968,0.056915823,0.409025124,0.000640466,0.146185079,0.006686911,0.004819924,0.329545287,0.277418122,0.012123765,0.742430589,0.0,0.002382552,0.034332364,0.000131317,812000000.0,5710000000.0,0.671578847,0.012565897,0.995651745,0.462868677,0.509298601,0.318773007,0.026003024,0,0.826622882,0.623789301,0.604725203,0.281955581,0.026866849,0.56549519,0.023539266,0
0.781492501,0.0,0.196283342,0.016712797,0.010384367,0.007041911,0.007833374,0.000618831,0.010213605,661000000.0,5830000000.0,0.02016129,0.005886932,0.391465593,0.016814965,0.09772483,0.00788152,0.007887502,0.34942517,0.277272334,0.006814401,0.735122781,0.022195042,0.002167103,0.0210302,0.000277296,0.000220791,0.000201717,0.6716196,0.603432809,0.44796515,0.464793612,0.603461473,0.319697869,0.028126643,0,0.788205726,0.623146112,0.609235533,0.280460009,0.026577212,0.563879305,0.026983365,0
0.780662744,0.0,0.16063377,0.010783913,0.009944431,0.007869123,0.006193746,0.001895042,0.003338784,5870000000.0,0.000251914,0.022419355,0.014984651,0.386162683,0.006897246,0.201821668,0.008365618,0.010197567,0.344782454,0.277189503,0.004431168,0.736090813,0.002936577,0.002079011,0.105431272,0.000297223,0.000262502,0.000290511,0.671543595,0.13951564,0.827953743,0.453808101,0.580655098,0.310529501,0.029345634,0,0.702792562,0.623819465,0.62130891,0.279270948,0.026774217,0.565076307,0.031323295,0
0.781728852,0.225832574,0.174792466,0.017832025,0.013042705,0.010198543,0.003598428,0.000732452,0.008638997,0.000121331,0.000248131,0.02516129,0.011612297,0.39484634,0.006061856,0.104721883,0.010626662,0.007873504,0.359050195,0.277154907,0.006589575,0.736054309,0.0,0.002417569,0.024114304,0.000177564,0.000153427,0.000106259,0.671597523,0.224430347,0.783902932,0.468886694,0.615348265,0.318753598,0.022463735,0,0.822437856,0.624015804,0.60952192,0.277388787,0.026791157,0.565158396,0.045985444,0
